Linux 2.6.18-164.el5 (redhat1.vxindia.veritas.com) 	07/10/2010 	_x86_64_	(1 CPU)

01:40:01 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
01:52:11 PM        89      0.00
01:52:11 PM        90      0.00
01:52:11 PM        91      0.00
01:52:11 PM        92      0.00
01:52:11 PM        93      0.00
01:52:11 PM        94      0.00
01:52:11 PM        95      0.00
01:52:11 PM        96      0.00
01:52:11 PM        97      0.00
01:52:11 PM        98      0.00
01:52:11 PM        99      0.00
01:52:11 PM       100      0.00
01:52:11 PM       101      0.00
01:52:11 PM       102      0.00
01:52:11 PM       103      0.00
01:52:11 PM       104      0.00
01:52:11 PM       105      0.00
01:52:11 PM       106      0.00
01:52:11 PM       107      0.00
01:52:11 PM       108      0.00
01:52:11 PM       109      0.00
01:52:11 PM       110      0.00
01:52:11 PM       111      0.00
01:52:11 PM       112      0.00
01:52:11 PM       113      0.00
01:52:11 PM       114      0.00
01:52:11 PM       115      0.00
01:52:11 PM       116      0.00
01:52:11 PM       117      0.00
01:52:11 PM       118      0.00
01:52:11 PM       119      0.00
01:52:11 PM       120      0.00
01:52:11 PM       121      0.00
01:52:11 PM       122      0.00
01:52:11 PM       123      0.00
01:52:11 PM       124      0.00
01:52:11 PM       125      0.00
01:52:11 PM       126      0.00
01:52:11 PM       127      0.00
01:52:11 PM       128      0.00
01:52:11 PM       129      0.00
01:52:11 PM       130      0.00
01:52:11 PM       131      0.00
01:52:11 PM       132      0.00
01:52:11 PM       133      0.00
01:52:11 PM       134      0.00
01:52:11 PM       135      0.00
01:52:11 PM       136      0.00
01:52:11 PM       137      0.00
01:52:11 PM       138      0.00
01:52:11 PM       139      0.00
01:52:11 PM       140      0.00
01:52:11 PM       141      0.00
01:52:11 PM       142      0.00
01:52:11 PM       143      0.00
01:52:11 PM       144      0.00
01:52:11 PM       145      0.00
01:52:11 PM       146      0.00
01:52:11 PM       147      0.00
01:52:11 PM       148      0.00
01:52:11 PM       149      0.00
01:52:11 PM       150      0.00
01:52:11 PM       151      0.00
01:52:11 PM       152      0.00
01:52:11 PM       153      0.00
01:52:11 PM       154      0.00
01:52:11 PM       155      0.00
01:52:11 PM       156      0.00
01:52:11 PM       157      0.00
01:52:11 PM       158      0.00
01:52:11 PM       159      0.00
01:52:11 PM       160      0.00
01:52:11 PM       161      0.00
01:52:11 PM       162      0.00
01:52:11 PM       163      0.00
01:52:11 PM       164      0.00
01:52:11 PM       165      0.00
01:52:11 PM       166      0.00
01:52:11 PM       167      0.00
01:52:11 PM       168      0.00
01:52:11 PM       169      0.00
01:52:11 PM       170      0.00
01:52:11 PM       171      0.00
01:52:11 PM       172      0.00
01:52:11 PM       173      0.00
01:52:11 PM       174      0.00
01:52:11 PM       175      0.00
01:52:11 PM       176      0.00
01:52:11 PM       177      0.00
01:52:11 PM       178      0.00
01:52:11 PM       179      0.00
01:52:11 PM       180      0.00
01:52:11 PM       181      0.00
01:52:11 PM       182      0.00
01:52:11 PM       183      0.00
01:52:11 PM       184      0.00
01:52:11 PM       185      0.00
01:52:11 PM       186      0.00
01:52:11 PM       187      0.00
01:52:11 PM       188      0.00
01:52:11 PM       189      0.00
01:52:11 PM       190      0.00
01:52:11 PM       191      0.00
01:52:11 PM       192      0.00
01:52:11 PM       193      0.00
01:52:11 PM       194      0.00
01:52:11 PM       195      0.00
01:52:11 PM       196      0.00
01:52:11 PM       197      0.00
01:52:11 PM       198      0.00
01:52:11 PM       199      0.00
01:52:11 PM       200      0.00
01:52:11 PM       201      0.00
01:52:11 PM       202      0.00
01:52:11 PM       203      0.00
01:52:11 PM       204      0.00
01:52:11 PM       205      0.00
01:52:11 PM       206      0.00
01:52:11 PM       207      0.00
01:52:11 PM       208      0.00
01:52:11 PM       209      0.00
01:52:11 PM       210      0.00
01:52:11 PM       211      0.00
01:52:11 PM       212      0.00
01:52:11 PM       213      0.00
01:52:11 PM       214      0.00
01:52:11 PM       215      0.00
01:52:11 PM       216      0.00
01:52:11 PM       217      0.00
01:52:11 PM       218      0.00
01:52:11 PM       219      0.00
01:52:11 PM       220      0.00
01:52:11 PM       221      0.00
01:52:11 PM       222      0.00
01:52:11 PM       223      0.00
01:52:11 PM       224      0.00
01:52:11 PM       225      0.00
01:52:11 PM       226      0.00
01:52:11 PM       227      0.00
01:52:11 PM       228      0.00
01:52:11 PM       229      0.00
01:52:11 PM       230      0.00
01:52:11 PM       231      0.00
01:52:11 PM       232      0.00
01:52:11 PM       233      0.00
01:52:11 PM       234      0.00
01:52:11 PM       235      0.00
01:52:11 PM       236      0.00
01:52:11 PM       237      0.00
01:52:11 PM       238      0.00
01:52:21 PM       sum   1026.03
01:52:21 PM         0    984.98
01:52:21 PM         1      0.00
01:52:21 PM         2      0.00
01:52:21 PM         3      0.00
01:52:21 PM         4      0.00
01:52:21 PM         5      0.00
01:52:21 PM         6      0.00
01:52:21 PM         7      0.00
01:52:21 PM         8      0.00
01:52:21 PM         9      0.00
01:52:21 PM        10      0.00
01:52:21 PM        11      0.00
01:52:21 PM        12      0.00
01:52:21 PM        13      0.00
01:52:21 PM        14      0.00
01:52:21 PM        15      9.01
01:52:21 PM        16      0.00
01:52:21 PM        17      0.00
01:52:21 PM        18      0.00
01:52:21 PM        19      0.00
01:52:21 PM        20      0.00
01:52:21 PM        21      0.00
01:52:21 PM        22      0.00
01:52:21 PM        23      0.00
01:52:21 PM        24      0.00
01:52:21 PM        25      0.00
01:52:21 PM        26      0.00
01:52:21 PM        27      0.00
01:52:21 PM        28      0.00
01:52:21 PM        29      0.00
01:52:21 PM        30      0.00
01:52:21 PM        31      0.00
01:52:21 PM        32      0.00
01:52:21 PM        33      0.00
01:52:21 PM        34      0.00
01:52:21 PM        35      0.00
01:52:21 PM        36      0.00
01:52:21 PM        37      0.00
01:52:21 PM        38      0.00
01:52:21 PM        39      0.00
01:52:21 PM        40      0.00
01:52:21 PM        41      0.00
01:52:21 PM        42      0.00
01:52:21 PM        43      0.00
01:52:21 PM        44      0.00
01:52:21 PM        45      0.00
01:52:21 PM        46      0.00
01:52:21 PM        47      0.00
01:52:21 PM        48      0.00
01:52:21 PM        49      0.00
01:52:21 PM        50      0.00
01:52:21 PM        51     30.23
01:52:21 PM        52      0.00
01:52:21 PM        53      0.00
01:52:21 PM        54      0.00
01:52:21 PM        55      0.00
01:52:21 PM        56      0.00
01:52:21 PM        57      0.00
01:52:21 PM        58      0.00
01:52:21 PM        59      1.80
01:52:21 PM        60      0.00
01:52:21 PM        61      0.00
01:52:21 PM        62      0.00
01:52:21 PM        63      0.00
01:52:21 PM        64      0.00
01:52:21 PM        65      0.00
01:52:21 PM        66      0.00
01:52:21 PM        67      0.00
01:52:21 PM        68      0.00
01:52:21 PM        69      0.00
01:52:21 PM        70      0.00
01:52:21 PM        71      0.00
01:52:21 PM        72      0.00
01:52:21 PM        73      0.00
01:52:21 PM        74      0.00
01:52:21 PM        75      0.00
01:52:21 PM        76      0.00
01:52:21 PM        77      0.00
01:52:21 PM        78      0.00
01:52:21 PM        79      0.00
01:52:21 PM        80      0.00
01:52:21 PM        81      0.00
01:52:21 PM        82      0.00
01:52:21 PM        83      0.00
01:52:21 PM        84      0.00
01:52:21 PM        85      0.00
01:52:21 PM        86      0.00
01:52:21 PM        87      0.00
01:52:21 PM        88      0.00
01:52:21 PM        89      0.00
01:52:21 PM        90      0.00
01:52:21 PM        91      0.00
01:52:21 PM        92      0.00
01:52:21 PM        93      0.00
01:52:21 PM        94      0.00
01:52:21 PM        95      0.00
01:52:21 PM        96      0.00
01:52:21 PM        97      0.00
01:52:21 PM        98      0.00
01:52:21 PM        99      0.00
01:52:21 PM       100      0.00
01:52:21 PM       101      0.00
01:52:21 PM       102      0.00
01:52:21 PM       103      0.00
01:52:21 PM       104      0.00
01:52:21 PM       105      0.00
01:52:21 PM       106      0.00
01:52:21 PM       107      0.00
01:52:21 PM       108      0.00
01:52:21 PM       109      0.00
01:52:21 PM       110      0.00
01:52:21 PM       111      0.00
01:52:21 PM       112      0.00
01:52:21 PM       113      0.00
01:52:21 PM       114      0.00
01:52:21 PM       115      0.00
01:52:21 PM       116      0.00
01:52:21 PM       117      0.00
01:52:21 PM       118      0.00
01:52:21 PM       119      0.00
01:52:21 PM       120      0.00
01:52:21 PM       121      0.00
01:52:21 PM       122      0.00
01:52:21 PM       123      0.00
01:52:21 PM       124      0.00
01:52:21 PM       125      0.00
01:52:21 PM       126      0.00
01:52:21 PM       127      0.00
01:52:21 PM       128      0.00
01:52:21 PM       129      0.00
01:52:21 PM       130      0.00
01:52:21 PM       131      0.00
01:52:21 PM       132      0.00
01:52:21 PM       133      0.00
01:52:21 PM       134      0.00
01:52:21 PM       135      0.00
01:52:21 PM       136      0.00
01:52:21 PM       137      0.00
01:52:21 PM       138      0.00
01:52:21 PM       139      0.00
01:52:21 PM       140      0.00
01:52:21 PM       141      0.00
01:52:21 PM       142      0.00
01:52:21 PM       143      0.00
01:52:21 PM       144      0.00
01:52:21 PM       145      0.00
01:52:21 PM       146      0.00
01:52:21 PM       147      0.00
01:52:21 PM       148      0.00
01:52:21 PM       149      0.00
01:52:21 PM       150      0.00
01:52:21 PM       151      0.00
01:52:21 PM       152      0.00
01:52:21 PM       153      0.00
01:52:21 PM       154      0.00
01:52:21 PM       155      0.00
01:52:21 PM       156      0.00
01:52:21 PM       157      0.00
01:52:21 PM       158      0.00
01:52:21 PM       159      0.00
01:52:21 PM       160      0.00
01:52:21 PM       161      0.00
01:52:21 PM       162      0.00
01:52:21 PM       163      0.00
01:52:21 PM       164      0.00
01:52:21 PM       165      0.00
01:52:21 PM       166      0.00
01:52:21 PM       167      0.00
01:52:21 PM       168      0.00
01:52:21 PM       169      0.00
01:52:21 PM       170      0.00
01:52:21 PM       171      0.00
01:52:21 PM       172      0.00
01:52:21 PM       173      0.00
01:52:21 PM       174      0.00
01:52:21 PM       175      0.00
01:52:21 PM       176      0.00
01:52:21 PM       177      0.00
01:52:21 PM       178      0.00
01:52:21 PM       179      0.00
01:52:21 PM       180      0.00
01:52:21 PM       181      0.00
01:52:21 PM       182      0.00
01:52:21 PM       183      0.00
01:52:21 PM       184      0.00
01:52:21 PM       185      0.00
01:52:21 PM       186      0.00
01:52:21 PM       187      0.00
01:52:21 PM       188      0.00
01:52:21 PM       189      0.00
01:52:21 PM       190      0.00
01:52:21 PM       191      0.00
01:52:21 PM       192      0.00
01:52:21 PM       193      0.00
01:52:21 PM       194      0.00
01:52:21 PM       195      0.00
01:52:21 PM       196      0.00
01:52:21 PM       197      0.00
01:52:21 PM       198      0.00
01:52:21 PM       199      0.00
01:52:21 PM       200      0.00
01:52:21 PM       201      0.00
01:52:21 PM       202      0.00
01:52:21 PM       203      0.00
01:52:21 PM       204      0.00
01:52:21 PM       205      0.00
01:52:21 PM       206      0.00
01:52:21 PM       207      0.00
01:52:21 PM       208      0.00
01:52:21 PM       209      0.00
01:52:21 PM       210      0.00
01:52:21 PM       211      0.00
01:52:21 PM       212      0.00
01:52:21 PM       213      0.00
01:52:21 PM       214      0.00
01:52:21 PM       215      0.00
01:52:21 PM       216      0.00
01:52:21 PM       217      0.00
01:52:21 PM       218      0.00
01:52:21 PM       219      0.00
01:52:21 PM       220      0.00
01:52:21 PM       221      0.00
01:52:21 PM       222      0.00
01:52:21 PM       223      0.00
01:52:21 PM       224      0.00
01:52:21 PM       225      0.00
01:52:21 PM       226      0.00
01:52:21 PM       227      0.00
01:52:21 PM       228      0.00
01:52:21 PM       229      0.00
01:52:21 PM       230      0.00
01:52:21 PM       231      0.00
01:52:21 PM       232      0.00
01:52:21 PM       233      0.00
01:52:21 PM       234      0.00
01:52:21 PM       235      0.00
01:52:21 PM       236      0.00
01:52:21 PM       237      0.00
01:52:21 PM       238      0.00
01:52:31 PM       sum   1032.49
01:52:31 PM         0    991.93
01:52:31 PM         1      0.00
01:52:31 PM         2      0.00
01:52:31 PM         3      0.00
01:52:31 PM         4      0.00
01:52:31 PM         5      0.00
01:52:31 PM         6      0.00
01:52:31 PM         7      0.00
01:52:31 PM         8      0.00
01:52:31 PM         9      0.00
01:52:31 PM        10      0.00
01:52:31 PM        11      0.00
01:52:31 PM        12      0.00
01:52:31 PM        13      0.00
01:52:31 PM        14      0.00
01:52:31 PM        15      9.08
01:52:31 PM        16      0.00
01:52:31 PM        17      0.00
01:52:31 PM        18      0.00
01:52:31 PM        19      0.00
01:52:31 PM        20      0.00
01:52:31 PM        21      0.00
01:52:31 PM        22      0.00
01:52:31 PM        23      0.00
01:52:31 PM        24      0.00
01:52:31 PM        25      0.00
01:52:31 PM        26      0.00
01:52:31 PM        27      0.00
01:52:31 PM        28      0.00
01:52:31 PM        29      0.00
01:52:31 PM        30      0.00
01:52:31 PM        31      0.00
01:52:31 PM        32      0.00
01:52:31 PM        33      0.00
01:52:31 PM        34      0.00
01:52:31 PM        35      0.00
01:52:31 PM        36      0.00
01:52:31 PM        37      0.00
01:52:31 PM        38      0.00
01:52:31 PM        39      0.00
01:52:31 PM        40      0.00
01:52:31 PM        41      0.00
01:52:31 PM        42      0.00
01:52:31 PM        43      0.00
01:52:31 PM        44      0.00
01:52:31 PM        45      0.00
01:52:31 PM        46      0.00
01:52:31 PM        47      0.00
01:52:31 PM        48      0.00
01:52:31 PM        49      0.00
01:52:31 PM        50      0.00
01:52:31 PM        51     28.86
01:52:31 PM        52      0.00
01:52:31 PM        53      0.00
01:52:31 PM        54      0.00
01:52:31 PM        55      0.00
01:52:31 PM        56      0.00
01:52:31 PM        57      0.00
01:52:31 PM        58      0.00
01:52:31 PM        59      2.62
01:52:31 PM        60      0.00
01:52:31 PM        61      0.00
01:52:31 PM        62      0.00
01:52:31 PM        63      0.00
01:52:31 PM        64      0.00
01:52:31 PM        65      0.00
01:52:31 PM        66      0.00
01:52:31 PM        67      0.00
01:52:31 PM        68      0.00
01:52:31 PM        69      0.00
01:52:31 PM        70      0.00
01:52:31 PM        71      0.00
01:52:31 PM        72      0.00
01:52:31 PM        73      0.00
01:52:31 PM        74      0.00
01:52:31 PM        75      0.00
01:52:31 PM        76      0.00
01:52:31 PM        77      0.00
01:52:31 PM        78      0.00
01:52:31 PM        79      0.00
01:52:31 PM        80      0.00
01:52:31 PM        81      0.00
01:52:31 PM        82      0.00
01:52:31 PM        83      0.00
01:52:31 PM        84      0.00
01:52:31 PM        85      0.00
01:52:31 PM        86      0.00
01:52:31 PM        87      0.00
01:52:31 PM        88      0.00
01:52:31 PM        89      0.00
01:52:31 PM        90      0.00
